id,preg_rate_color,chlamydia_rate_color,women_uninsured_rate_color,child_poverty_rate_color,adherents_rate_color,feature_rate_color,predicted_vals
5121,"rgb(66,146,198)","rgb(189,224,80)","rgb(158,81,28)","rgb(0,124,132)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
5123,"rgb(8,48,107)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,60,64)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
5125,"rgb(158,202,225)","rgb(179,219,51)","rgb(227,149,95)","rgb(13,240,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
5127,"rgb(8,48,107)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
5129,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,60,64)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
5131,"rgb(8,81,156)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
5133,"rgb(8,48,107)","rgb(91,114,20)","rgb(100,51,18)","rgb(0,92,98)","rgb(62,15,85)","rgb(105,105,105)","rgb(120,32,21)"
5135,"rgb(8,81,156)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,60,64)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
5137,"rgb(66,146,198)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,60,64)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
5139,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(120,32,21)"
5141,"rgb(8,81,156)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
5143,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
5145,"rgb(66,146,198)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,156,166)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
5147,"rgb(8,48,107)","rgb(138,171,31)","rgb(158,81,28)","rgb(0,60,64)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
5149,"rgb(8,48,107)","rgb(200,229,109)","rgb(100,51,18)","rgb(0,92,98)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
6001,"rgb(222,235,247)","rgb(68,85,15)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
6003,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
6005,"rgb(222,235,247)","rgb(138,171,31)","rgb(158,81,28)","rgb(13,240,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
6007,"rgb(222,235,247)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
6009,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
6011,"rgb(66,146,198)","rgb(179,219,51)","rgb(100,51,18)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
6013,"rgb(222,235,247)","rgb(91,114,20)","rgb(129,66,23)","rgb(132,247,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
6015,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
6017,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
6019,"rgb(33,113,181)","rgb(45,56,10)","rgb(158,81,28)","rgb(0,92,98)","rgb(125,31,171)","rgb(120,32,21)","rgb(105,105,105)"
6021,"rgb(66,146,198)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
6023,"rgb(222,235,247)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
6025,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
6027,"rgb(158,202,225)","rgb(138,171,31)","rgb(227,149,95)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
6029,"rgb(8,81,156)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
6031,"rgb(8,81,156)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
6033,"rgb(107,174,214)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
6035,"rgb(198,219,239)","rgb(179,219,51)","rgb(187,96,33)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
6037,"rgb(158,202,225)","rgb(68,85,15)","rgb(100,51,18)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
6039,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
6041,"rgb(247,251,255)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
6043,"rgb(222,235,247)","rgb(189,224,80)","rgb(187,96,33)","rgb(0,219,234)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
6045,"rgb(158,202,225)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,156,166)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
6047,"rgb(33,113,181)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
6049,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
6051,"rgb(198,219,239)","rgb(179,219,51)","rgb(227,149,95)","rgb(132,247,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
6053,"rgb(33,113,181)","rgb(91,114,20)","rgb(100,51,18)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
6055,"rgb(222,235,247)","rgb(138,171,31)","rgb(129,66,23)","rgb(200,252,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
6057,"rgb(247,251,255)","rgb(161,200,36)","rgb(129,66,23)","rgb(132,247,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
6059,"rgb(198,219,239)","rgb(91,114,20)","rgb(227,149,95)","rgb(132,247,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
6061,"rgb(247,251,255)","rgb(138,171,31)","rgb(227,149,95)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
6063,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
6065,"rgb(107,174,214)","rgb(91,114,20)","rgb(227,149,95)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
6067,"rgb(158,202,225)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
6069,"rgb(158,202,225)","rgb(91,114,20)","rgb(227,149,95)","rgb(132,247,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
6071,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,219,234)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
6073,"rgb(198,219,239)","rgb(68,85,15)","rgb(227,149,95)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
6075,"rgb(247,251,255)","rgb(45,56,10)","rgb(187,96,33)","rgb(132,247,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
6077,"rgb(66,146,198)","rgb(68,85,15)","rgb(129,66,23)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
6079,"rgb(247,251,255)","rgb(114,142,25)","rgb(158,81,28)","rgb(132,247,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
6081,"rgb(222,235,247)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
6083,"rgb(198,219,239)","rgb(91,114,20)","rgb(129,66,23)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
6085,"rgb(222,235,247)","rgb(91,114,20)","rgb(158,81,28)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
6087,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
6089,"rgb(158,202,225)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
6091,"rgb(107,174,214)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
6093,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
6095,"rgb(198,219,239)","rgb(68,85,15)","rgb(227,149,95)","rgb(132,247,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
6097,"rgb(222,235,247)","rgb(138,171,31)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
6099,"rgb(66,146,198)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,219,234)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
6101,"rgb(107,174,214)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
6103,"rgb(66,146,198)","rgb(114,142,25)","rgb(187,96,33)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
6105,"rgb(222,235,247)","rgb(179,219,51)","rgb(187,96,33)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
6107,"rgb(8,81,156)","rgb(68,85,15)","rgb(158,81,28)","rgb(0,92,98)","rgb(164,51,219)","rgb(120,32,21)","rgb(105,105,105)"
6109,"rgb(222,235,247)","rgb(179,219,51)","rgb(187,96,33)","rgb(0,219,234)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
6111,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(132,247,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
6113,"rgb(247,251,255)","rgb(91,114,20)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
6115,"rgb(8,81,156)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8001,"rgb(8,81,156)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8003,"rgb(66,146,198)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
8005,"rgb(158,202,225)","rgb(68,85,15)","rgb(129,66,23)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8007,"rgb(158,202,225)","rgb(138,171,31)","rgb(129,66,23)","rgb(0,219,234)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
8009,"rgb(198,219,239)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
8011,"rgb(8,81,156)","rgb(161,200,36)","rgb(187,96,33)","rgb(0,60,64)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8013,"rgb(247,251,255)","rgb(114,142,25)","rgb(158,81,28)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
8014,"rgb(247,251,255)","rgb(138,171,31)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8015,"rgb(158,202,225)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,219,234)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
8017,"rgb(107,174,214)","rgb(200,229,109)","rgb(100,51,18)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
8019,"rgb(247,251,255)","rgb(179,219,51)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8021,"rgb(107,174,214)","rgb(138,171,31)","rgb(158,81,28)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
8023,"rgb(8,81,156)","rgb(138,171,31)","rgb(100,51,18)","rgb(0,60,64)","rgb(41,10,56)","rgb(120,32,21)","rgb(120,32,21)"
8025,"rgb(33,113,181)","rgb(138,171,31)","rgb(187,96,33)","rgb(0,60,64)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8027,"rgb(198,219,239)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
8029,"rgb(33,113,181)","rgb(161,200,36)","rgb(129,66,23)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8031,"rgb(8,48,107)","rgb(45,56,10)","rgb(158,81,28)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
8033,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(13,240,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8035,"rgb(247,251,255)","rgb(179,219,51)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8037,"rgb(66,146,198)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8039,"rgb(247,251,255)","rgb(179,219,51)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8041,"rgb(107,174,214)","rgb(68,85,15)","rgb(227,149,95)","rgb(132,247,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
8043,"rgb(66,146,198)","rgb(179,219,51)","rgb(187,96,33)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
8045,"rgb(33,113,181)","rgb(91,114,20)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8047,"rgb(107,174,214)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8049,"rgb(198,219,239)","rgb(189,224,80)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8051,"rgb(247,251,255)","rgb(138,171,31)","rgb(129,66,23)","rgb(132,247,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
8053,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
8055,"rgb(33,113,181)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,92,98)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
8057,"rgb(107,174,214)","rgb(161,200,36)","rgb(158,81,28)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
8059,"rgb(222,235,247)","rgb(114,142,25)","rgb(158,81,28)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8061,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)"
8063,"rgb(66,146,198)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
8065,"rgb(8,48,107)","rgb(114,142,25)","rgb(100,51,18)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8067,"rgb(247,251,255)","rgb(91,114,20)","rgb(227,149,95)","rgb(132,247,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
8069,"rgb(222,235,247)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
8071,"rgb(33,113,181)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
8073,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
8075,"rgb(107,174,214)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8077,"rgb(66,146,198)","rgb(68,85,15)","rgb(158,81,28)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8079,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(200,252,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
8081,"rgb(66,146,198)","rgb(91,114,20)","rgb(158,81,28)","rgb(132,247,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8083,"rgb(66,146,198)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,156,166)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
8085,"rgb(33,113,181)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,156,166)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8087,"rgb(8,48,107)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
8089,"rgb(8,48,107)","rgb(68,85,15)","rgb(187,96,33)","rgb(0,60,64)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
8091,"rgb(107,174,214)","rgb(200,229,109)","rgb(129,66,23)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8093,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8095,"rgb(66,146,198)","rgb(200,229,109)","rgb(227,149,95)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
8097,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8099,"rgb(8,48,107)","rgb(114,142,25)","rgb(158,81,28)","rgb(0,92,98)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
8101,"rgb(8,81,156)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,124,132)","rgb(83,20,114)","rgb(120,32,21)","rgb(105,105,105)"
8103,"rgb(198,219,239)","rgb(138,171,31)","rgb(158,81,28)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
8105,"rgb(8,81,156)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,92,98)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
8107,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8109,"rgb(8,81,156)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,60,64)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
8111,"rgb(107,174,214)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,156,166)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
8113,"rgb(247,251,255)","rgb(138,171,31)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8115,"rgb(107,174,214)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
8117,"rgb(158,202,225)","rgb(68,85,15)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8119,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8121,"rgb(198,219,239)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
8123,"rgb(66,146,198)","rgb(91,114,20)","rgb(158,81,28)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
8125,"rgb(107,174,214)","rgb(200,229,109)","rgb(100,51,18)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
9001,"rgb(247,251,255)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(120,32,21)"
9003,"rgb(198,219,239)","rgb(68,85,15)","rgb(227,149,95)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
9005,"rgb(247,251,255)","rgb(189,224,80)","rgb(227,149,95)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
9007,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
9009,"rgb(222,235,247)","rgb(68,85,15)","rgb(227,149,95)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
9011,"rgb(222,235,247)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
9013,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
9015,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(132,247,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
10001,"rgb(107,174,214)","rgb(45,56,10)","rgb(216,111,38)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
10003,"rgb(198,219,239)","rgb(91,114,20)","rgb(227,149,95)","rgb(132,247,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
10005,"rgb(33,113,181)","rgb(68,85,15)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
11001,"rgb(107,174,214)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,124,132)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
12001,"rgb(247,251,255)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
12003,"rgb(8,48,107)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
12005,"rgb(33,113,181)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
12007,"rgb(8,81,156)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
12009,"rgb(198,219,239)","rgb(91,114,20)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
12011,"rgb(198,219,239)","rgb(91,114,20)","rgb(100,51,18)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
12013,"rgb(33,113,181)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
12015,"rgb(158,202,225)","rgb(161,200,36)","rgb(227,149,95)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
12017,"rgb(158,202,225)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
12019,"rgb(158,202,225)","rgb(91,114,20)","rgb(158,81,28)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
12021,"rgb(33,113,181)","rgb(114,142,25)","rgb(100,51,18)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
12023,"rgb(8,81,156)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
12027,"rgb(8,48,107)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
12029,"rgb(8,48,107)","rgb(91,114,20)","rgb(158,81,28)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
12031,"rgb(33,113,181)","rgb(45,56,10)","rgb(158,81,28)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(120,32,21)"
12033,"rgb(66,146,198)","rgb(45,56,10)","rgb(158,81,28)","rgb(0,156,166)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
12035,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
12037,"rgb(8,48,107)","rgb(68,85,15)","rgb(100,51,18)","rgb(0,92,98)","rgb(164,51,219)","rgb(120,32,21)","rgb(105,105,105)"
12039,"rgb(8,48,107)","rgb(45,56,10)","rgb(129,66,23)","rgb(0,60,64)","rgb(147,36,200)","rgb(120,32,21)","rgb(120,32,21)"
12041,"rgb(8,81,156)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
